"NFT_ID","Issuer","Taxon","Serial","Name","URI","CID","Owner","Description","Image","Image CID","Compiler","Schema","NftType","License","Attribute Uga Base","Attribute Tattoo","Attribute Head","Attribute Chest","Attribute Mouth","Attribute Nose","Attribute Eyes","Attribute Consular","Attribute Consular "
"00081388C545AA833857B145D4246271C0A22ECCF82FE189E6BF1182058417F0","rJzn2G1VoBFynqy9A8iRTJnbSt2bf6PPb9","9","92542960","Gnostic Elder Uga1707","ipfs://bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye/Gnostic Elder Uga1707.json","bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye","rNG796hdFuHzGV2Nw4Y6LzAhByZDvyHMf7","The Gnostic Elder Uga represents the enlightened Uga who, through awakening and wisdom, transformed into a mystical mage of the jungle. Drawing inspiration from the classic Uga figure rooted in Grug and primal memetics, Elder Uga also channels the archetype of Elder Wojak, symbolizing the evolution of meme culture into a figure of deeper knowledge and transcendence. This collection bridges the timeless essence of early meme culture with the refinement of modern memetism, merging lore and enlightenment into a single story. Holders of the Gnostic Elder Ugas NFTs enjoy full IP rights, empowering them to expand the narrative and build upon this legendary fusion of primal and evolved memetics. Additionally, holders earn passive rewards daily, aligning their commitment to the lore with tangible value. Uga-buga forever!","ipfs://bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q/gnostic-elder-uga1707.png","bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q","NFTexport.io","","","","","","","","Χάσμα της Νύξ","The Seeker’s Scent","The Abysswalker’s Gaze","",""
"00081388C545AA833857B145D4246271C0A22ECCF82FE189CFD94083058417EF","rJzn2G1VoBFynqy9A8iRTJnbSt2bf6PPb9","9","92542959","Gnostic Elder Uga638","ipfs://bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye/Gnostic Elder Uga638.json","bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye","rhRdVnoR8HQwq4iDMFu9h6b2FnEVWt5huk","The Gnostic Elder Uga represents the enlightened Uga who, through awakening and wisdom, transformed into a mystical mage of the jungle. Drawing inspiration from the classic Uga figure rooted in Grug and primal memetics, Elder Uga also channels the archetype of Elder Wojak, symbolizing the evolution of meme culture into a figure of deeper knowledge and transcendence. This collection bridges the timeless essence of early meme culture with the refinement of modern memetism, merging lore and enlightenment into a single story. Holders of the Gnostic Elder Ugas NFTs enjoy full IP rights, empowering them to expand the narrative and build upon this legendary fusion of primal and evolved memetics. Additionally, holders earn passive rewards daily, aligning their commitment to the lore with tangible value. Uga-buga forever!","ipfs://bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q/gnostic-elder-uga638.png","bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q","NFTexport.io","","","","","","","","Χάσμα της Νύξ","Nose of Aeolus","The Watcher’s Orb","",""
"00081388C545AA833857B145D4246271C0A22ECCF82FE189B8F36F80058417EE","rJzn2G1VoBFynqy9A8iRTJnbSt2bf6PPb9","9","92542958","Gnostic Elder Uga2010","ipfs://bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye/Gnostic Elder Uga2010.json","bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye","rJmYdru3dMwEFkjstg97hUtZrxhcHcpWP5","The Gnostic Elder Uga represents the enlightened Uga who, through awakening and wisdom, transformed into a mystical mage of the jungle. Drawing inspiration from the classic Uga figure rooted in Grug and primal memetics, Elder Uga also channels the archetype of Elder Wojak, symbolizing the evolution of meme culture into a figure of deeper knowledge and transcendence. This collection bridges the timeless essence of early meme culture with the refinement of modern memetism, merging lore and enlightenment into a single story. Holders of the Gnostic Elder Ugas NFTs enjoy full IP rights, empowering them to expand the narrative and build upon this legendary fusion of primal and evolved memetics. Additionally, holders earn passive rewards daily, aligning their commitment to the lore with tangible value. Uga-buga forever!","ipfs://bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q/gnostic-elder-uga2010.png","bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q","NFTexport.io","","","","","","","","Δόντια του Τυφώνα","The Seeker’s Scent","The Temporal Eye","",""
"00081388C545AA833857B145D4246271C0A22ECCF82FE189A20D9E81058417ED","rJzn2G1VoBFynqy9A8iRTJnbSt2bf6PPb9","9","92542957","Gnostic Elder Uga237","ipfs://bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye/Gnostic Elder Uga237.json","bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye","rQU4YbYjnu2bCwSFYJ8yGKTSxfWvNphKwe","The Gnostic Elder Uga represents the enlightened Uga who, through awakening and wisdom, transformed into a mystical mage of the jungle. Drawing inspiration from the classic Uga figure rooted in Grug and primal memetics, Elder Uga also channels the archetype of Elder Wojak, symbolizing the evolution of meme culture into a figure of deeper knowledge and transcendence. This collection bridges the timeless essence of early meme culture with the refinement of modern memetism, merging lore and enlightenment into a single story. Holders of the Gnostic Elder Ugas NFTs enjoy full IP rights, empowering them to expand the narrative and build upon this legendary fusion of primal and evolved memetics. Additionally, holders earn passive rewards daily, aligning their commitment to the lore with tangible value. Uga-buga forever!","ipfs://bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q/gnostic-elder-uga237.png","bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q","NFTexport.io","","","","","","","","Άβυσσος Στόμα ","The Shadow Snout","The Starlit Eye","",""
"00081388C545AA833857B145D4246271C0A22ECCF82FE1898B27CD8E058417EC","rJzn2G1VoBFynqy9A8iRTJnbSt2bf6PPb9","9","92542956","Gnostic Elder Uga799","ipfs://bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye/Gnostic Elder Uga799.json","bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye","rQU4YbYjnu2bCwSFYJ8yGKTSxfWvNphKwe","The Gnostic Elder Uga represents the enlightened Uga who, through awakening and wisdom, transformed into a mystical mage of the jungle. Drawing inspiration from the classic Uga figure rooted in Grug and primal memetics, Elder Uga also channels the archetype of Elder Wojak, symbolizing the evolution of meme culture into a figure of deeper knowledge and transcendence. This collection bridges the timeless essence of early meme culture with the refinement of modern memetism, merging lore and enlightenment into a single story. Holders of the Gnostic Elder Ugas NFTs enjoy full IP rights, empowering them to expand the narrative and build upon this legendary fusion of primal and evolved memetics. Additionally, holders earn passive rewards daily, aligning their commitment to the lore with tangible value. Uga-buga forever!","ipfs://bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q/gnostic-elder-uga799.png","bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q","NFTexport.io","","","","","","","","Στόμα του Φόβος","The Oracle’s Breath","Eye of Phanes","",""
"00081388C545AA833857B145D4246271C0A22ECCF82FE1897441FC8F058417EB","rJzn2G1VoBFynqy9A8iRTJnbSt2bf6PPb9","9","92542955","Gnostic Elder Uga2111","ipfs://bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye/Gnostic Elder Uga2111.json","bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye","rQU4YbYjnu2bCwSFYJ8yGKTSxfWvNphKwe","The Gnostic Elder Uga represents the enlightened Uga who, through awakening and wisdom, transformed into a mystical mage of the jungle. Drawing inspiration from the classic Uga figure rooted in Grug and primal memetics, Elder Uga also channels the archetype of Elder Wojak, symbolizing the evolution of meme culture into a figure of deeper knowledge and transcendence. This collection bridges the timeless essence of early meme culture with the refinement of modern memetism, merging lore and enlightenment into a single story. Holders of the Gnostic Elder Ugas NFTs enjoy full IP rights, empowering them to expand the narrative and build upon this legendary fusion of primal and evolved memetics. Additionally, holders earn passive rewards daily, aligning their commitment to the lore with tangible value. Uga-buga forever!","ipfs://bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q/gnostic-elder-uga2111.png","bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q","NFTexport.io","","","","","","","","Στόμα του Φόβος","The Oracle’s Breath","The Eternal Observer","",""
"00081388C545AA833857B145D4246271C0A22ECCF82FE1895D5C2B8C058417EA","rJzn2G1VoBFynqy9A8iRTJnbSt2bf6PPb9","9","92542954","Gnostic Elder Uga1590","ipfs://bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye/Gnostic Elder Uga1590.json","bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye","rMt3jmRENVnzjTrDcqmQ9hBkX72W3vCREq","The Gnostic Elder Uga represents the enlightened Uga who, through awakening and wisdom, transformed into a mystical mage of the jungle. Drawing inspiration from the classic Uga figure rooted in Grug and primal memetics, Elder Uga also channels the archetype of Elder Wojak, symbolizing the evolution of meme culture into a figure of deeper knowledge and transcendence. This collection bridges the timeless essence of early meme culture with the refinement of modern memetism, merging lore and enlightenment into a single story. Holders of the Gnostic Elder Ugas NFTs enjoy full IP rights, empowering them to expand the narrative and build upon this legendary fusion of primal and evolved memetics. Additionally, holders earn passive rewards daily, aligning their commitment to the lore with tangible value. Uga-buga forever!","ipfs://bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q/gnostic-elder-uga1590.png","bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q","NFTexport.io","","","","","","","","Στόμα του Έρεβος","The Oracle’s Breath","The Abyssal Mirror","",""
"00081388C545AA833857B145D4246271C0A22ECCF82FE18946765A8D058417E9","rJzn2G1VoBFynqy9A8iRTJnbSt2bf6PPb9","9","92542953","Gnostic Elder Uga542","ipfs://bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye/Gnostic Elder Uga542.json","bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye","rMt3jmRENVnzjTrDcqmQ9hBkX72W3vCREq","The Gnostic Elder Uga represents the enlightened Uga who, through awakening and wisdom, transformed into a mystical mage of the jungle. Drawing inspiration from the classic Uga figure rooted in Grug and primal memetics, Elder Uga also channels the archetype of Elder Wojak, symbolizing the evolution of meme culture into a figure of deeper knowledge and transcendence. This collection bridges the timeless essence of early meme culture with the refinement of modern memetism, merging lore and enlightenment into a single story. Holders of the Gnostic Elder Ugas NFTs enjoy full IP rights, empowering them to expand the narrative and build upon this legendary fusion of primal and evolved memetics. Additionally, holders earn passive rewards daily, aligning their commitment to the lore with tangible value. Uga-buga forever!","ipfs://bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q/gnostic-elder-uga542.png","bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q","NFTexport.io","","","","","","","","Στόμα του Φόβος","The Shadow Snout","The Veil of Light","",""
"00081388C545AA833857B145D4246271C0A22ECCF82FE1892F90898A058417E8","rJzn2G1VoBFynqy9A8iRTJnbSt2bf6PPb9","9","92542952","Gnostic Elder Uga1984","ipfs://bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye/Gnostic Elder Uga1984.json","bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye","rKNb3apteUo2fLYANNAWYfMxeGiszxKKwP","The Gnostic Elder Uga represents the enlightened Uga who, through awakening and wisdom, transformed into a mystical mage of the jungle. Drawing inspiration from the classic Uga figure rooted in Grug and primal memetics, Elder Uga also channels the archetype of Elder Wojak, symbolizing the evolution of meme culture into a figure of deeper knowledge and transcendence. This collection bridges the timeless essence of early meme culture with the refinement of modern memetism, merging lore and enlightenment into a single story. Holders of the Gnostic Elder Ugas NFTs enjoy full IP rights, empowering them to expand the narrative and build upon this legendary fusion of primal and evolved memetics. Additionally, holders earn passive rewards daily, aligning their commitment to the lore with tangible value. Uga-buga forever!","ipfs://bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q/gnostic-elder-uga1984.png","bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q","NFTexport.io","","","","","","","","Δόντια του Τυφώνα","Nose of Nemesis","The All-Knowing Sphere","",""
"00081388C545AA833857B145D4246271C0A22ECCF82FE18918AAB88B058417E7","rJzn2G1VoBFynqy9A8iRTJnbSt2bf6PPb9","9","92542951","Gnostic Elder Uga1651","ipfs://bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye/Gnostic Elder Uga1651.json","bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye","rKNb3apteUo2fLYANNAWYfMxeGiszxKKwP","The Gnostic Elder Uga represents the enlightened Uga who, through awakening and wisdom, transformed into a mystical mage of the jungle. Drawing inspiration from the classic Uga figure rooted in Grug and primal memetics, Elder Uga also channels the archetype of Elder Wojak, symbolizing the evolution of meme culture into a figure of deeper knowledge and transcendence. This collection bridges the timeless essence of early meme culture with the refinement of modern memetism, merging lore and enlightenment into a single story. Holders of the Gnostic Elder Ugas NFTs enjoy full IP rights, empowering them to expand the narrative and build upon this legendary fusion of primal and evolved memetics. Additionally, holders earn passive rewards daily, aligning their commitment to the lore with tangible value. Uga-buga forever!","ipfs://bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q/gnostic-elder-uga1651.png","bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q","NFTexport.io","","","","","","","","Άβυσσος Στόμα ","The Seeker’s Scent","The Hidden Gaze","",""
"00081388C545AA833857B145D4246271C0A22ECCF82FE18901C4E788058417E6","rJzn2G1VoBFynqy9A8iRTJnbSt2bf6PPb9","9","92542950","Gnostic Elder Uga756","ipfs://bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye/Gnostic Elder Uga756.json","bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye","rMt3jmRENVnzjTrDcqmQ9hBkX72W3vCREq","The Gnostic Elder Uga represents the enlightened Uga who, through awakening and wisdom, transformed into a mystical mage of the jungle. Drawing inspiration from the classic Uga figure rooted in Grug and primal memetics, Elder Uga also channels the archetype of Elder Wojak, symbolizing the evolution of meme culture into a figure of deeper knowledge and transcendence. This collection bridges the timeless essence of early meme culture with the refinement of modern memetism, merging lore and enlightenment into a single story. Holders of the Gnostic Elder Ugas NFTs enjoy full IP rights, empowering them to expand the narrative and build upon this legendary fusion of primal and evolved memetics. Additionally, holders earn passive rewards daily, aligning their commitment to the lore with tangible value. Uga-buga forever!","ipfs://bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q/gnostic-elder-uga756.png","bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q","NFTexport.io","","","","","","","","Δόντια του Τυφώνα","Nose of Aeolus","The Whispering Eye","",""
"00081388C545AA833857B145D4246271C0A22ECCF82FE189EADF1689058417E5","rJzn2G1VoBFynqy9A8iRTJnbSt2bf6PPb9","9","92542949","Gnostic Elder Uga1816","ipfs://bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye/Gnostic Elder Uga1816.json","bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye","rMt3jmRENVnzjTrDcqmQ9hBkX72W3vCREq","The Gnostic Elder Uga represents the enlightened Uga who, through awakening and wisdom, transformed into a mystical mage of the jungle. Drawing inspiration from the classic Uga figure rooted in Grug and primal memetics, Elder Uga also channels the archetype of Elder Wojak, symbolizing the evolution of meme culture into a figure of deeper knowledge and transcendence. This collection bridges the timeless essence of early meme culture with the refinement of modern memetism, merging lore and enlightenment into a single story. Holders of the Gnostic Elder Ugas NFTs enjoy full IP rights, empowering them to expand the narrative and build upon this legendary fusion of primal and evolved memetics. Additionally, holders earn passive rewards daily, aligning their commitment to the lore with tangible value. Uga-buga forever!","ipfs://bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q/gnostic-elder-uga1816.png","bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q","NFTexport.io","","","","","","","","Δόντια του Τυφώνα","Nose of Aeolus","The Ethereal Watcher","",""
